segment,keyword,clicks,length
website_1,keyword_id_862,113,2
website_1,keyword_id_863,112,5
website_1,keyword_id_864,112,4
website_1,keyword_id_865,112,3
website_1,keyword_id_866,112,3
website_1,keyword_id_867,111,3
website_1,keyword_id_868,111,2
website_1,keyword_id_869,111,4
website_1,keyword_id_870,111,2
website_1,keyword_id_871,111,3
website_1,keyword_id_872,111,2
website_1,keyword_id_873,110,2
website_1,keyword_id_874,110,3
website_1,keyword_id_875,110,4
website_1,keyword_id_876,110,3
website_1,keyword_id_877,110,2
website_1,keyword_id_878,110,5
website_1,keyword_id_879,110,2
website_1,keyword_id_880,109,3
website_1,keyword_id_881,109,3
website_1,keyword_id_882,109,4
website_1,keyword_id_883,109,3
website_1,keyword_id_884,109,3
website_1,keyword_id_885,109,1
website_1,keyword_id_886,109,3
website_1,keyword_id_887,108,3
website_1,keyword_id_888,108,2
website_1,keyword_id_889,108,2
website_1,keyword_id_890,107,6
website_1,keyword_id_891,107,2
website_1,keyword_id_892,106,1
website_1,keyword_id_893,106,2
website_1,keyword_id_894,106,2
website_1,keyword_id_895,106,4
website_1,keyword_id_896,106,4
website_1,keyword_id_897,105,3
website_1,keyword_id_898,105,4
website_1,keyword_id_899,105,4
website_1,keyword_id_900,105,3
website_1,keyword_id_901,105,3
website_1,keyword_id_902,105,4
website_1,keyword_id_903,105,3
website_1,keyword_id_904,105,2
website_1,keyword_id_905,104,2
website_1,keyword_id_906,104,3
website_1,keyword_id_907,104,4
website_1,keyword_id_908,104,2
website_1,keyword_id_909,104,3
website_1,keyword_id_910,103,3
website_1,keyword_id_911,102,4
website_1,keyword_id_912,102,3
website_1,keyword_id_913,102,2
website_1,keyword_id_914,102,3
website_1,keyword_id_915,101,3
website_1,keyword_id_916,101,3
website_1,keyword_id_917,100,3
website_1,keyword_id_918,100,3
website_1,keyword_id_919,100,2
website_1,keyword_id_920,100,4
website_1,keyword_id_921,100,2
website_1,keyword_id_922,100,3
website_1,keyword_id_923,100,2
website_1,keyword_id_924,99,2
website_1,keyword_id_925,99,3
website_1,keyword_id_926,99,3
website_1,keyword_id_927,99,2
website_1,keyword_id_928,98,2
website_1,keyword_id_929,98,2
website_1,keyword_id_930,98,3
website_1,keyword_id_931,98,3
website_1,keyword_id_932,98,2
website_1,keyword_id_933,97,4
website_1,keyword_id_934,97,2
website_1,keyword_id_935,97,4
website_1,keyword_id_936,97,3
website_1,keyword_id_937,97,3
website_1,keyword_id_938,96,1
website_1,keyword_id_939,96,3
website_1,keyword_id_940,96,2
website_1,keyword_id_941,96,4
website_1,keyword_id_942,96,5
website_1,keyword_id_943,96,4
website_1,keyword_id_944,96,2
website_1,keyword_id_945,96,4
website_1,keyword_id_946,95,3
website_1,keyword_id_947,95,2
website_1,keyword_id_948,95,5
website_1,keyword_id_949,95,3
website_1,keyword_id_950,95,2
website_1,keyword_id_951,95,3
website_1,keyword_id_952,95,2
website_1,keyword_id_953,94,2
website_1,keyword_id_954,94,3
website_1,keyword_id_955,94,3
website_1,keyword_id_956,94,3
website_1,keyword_id_957,93,4
website_1,keyword_id_958,93,4
website_1,keyword_id_959,93,3
website_1,keyword_id_960,93,2
website_1,keyword_id_961,93,2
website_1,keyword_id_962,93,2
website_1,keyword_id_963,92,3
website_1,keyword_id_964,92,3
website_1,keyword_id_965,92,3
website_1,keyword_id_966,92,2
website_1,keyword_id_967,92,3
website_1,keyword_id_968,91,1
website_1,keyword_id_969,91,2
website_1,keyword_id_970,91,3
website_1,keyword_id_971,91,5
website_1,keyword_id_972,90,2
website_1,keyword_id_973,90,2
website_1,keyword_id_974,90,1
website_1,keyword_id_975,90,2
website_1,keyword_id_976,90,3
website_1,keyword_id_977,90,4
website_1,keyword_id_978,90,4
website_1,keyword_id_979,90,3
website_1,keyword_id_980,90,4
website_1,keyword_id_981,90,3
website_1,keyword_id_982,90,2
website_1,keyword_id_983,90,2
website_1,keyword_id_984,89,2
website_1,keyword_id_985,89,4
website_1,keyword_id_986,89,4
website_1,keyword_id_987,89,3
website_1,keyword_id_988,89,1
website_1,keyword_id_989,89,2
website_1,keyword_id_990,89,3
website_1,keyword_id_991,89,1
website_1,keyword_id_992,89,2
website_1,keyword_id_993,89,3
website_1,keyword_id_994,89,3
website_1,keyword_id_995,89,3
website_1,keyword_id_996,88,5
website_1,keyword_id_997,88,2
website_1,keyword_id_998,88,3
website_1,keyword_id_999,87,2
website_1,keyword_id_1000,87,3
website_1,keyword_id_1001,87,5
website_1,keyword_id_1002,87,3
website_1,keyword_id_1003,87,3
website_1,keyword_id_1004,87,2
website_1,keyword_id_1005,87,3
website_1,keyword_id_1006,86,3
website_1,keyword_id_1007,86,1
website_1,keyword_id_1008,86,2
website_1,keyword_id_1009,85,2
website_1,keyword_id_1010,85,2
website_1,keyword_id_1011,85,2
website_1,keyword_id_1012,85,3
website_1,keyword_id_1013,85,3
website_1,keyword_id_1014,85,2
website_1,keyword_id_1015,85,2
website_1,keyword_id_1016,84,4
website_1,keyword_id_1017,84,2
website_1,keyword_id_1018,84,2
website_1,keyword_id_1019,84,2
website_1,keyword_id_1020,84,3
website_1,keyword_id_1021,84,3
website_1,keyword_id_1022,83,2
website_1,keyword_id_1023,83,2
website_1,keyword_id_1024,83,3
website_1,keyword_id_1025,83,3
website_1,keyword_id_1026,83,4
website_1,keyword_id_1027,83,4
website_1,keyword_id_1028,83,2
website_1,keyword_id_1029,83,3
website_1,keyword_id_1030,82,4
website_1,keyword_id_1031,82,5
website_1,keyword_id_1032,82,2
website_1,keyword_id_1033,82,3
website_1,keyword_id_1034,82,3
website_1,keyword_id_1035,81,2
website_1,keyword_id_1036,81,3
website_1,keyword_id_1037,81,4
website_1,keyword_id_1038,81,3
website_1,keyword_id_1039,81,3
website_1,keyword_id_1040,80,3
website_1,keyword_id_1041,80,3
website_1,keyword_id_1042,80,4
website_1,keyword_id_1043,80,4
website_1,keyword_id_1044,80,2
website_1,keyword_id_1045,79,3
website_1,keyword_id_1046,79,3
website_1,keyword_id_1047,79,4
website_1,keyword_id_1048,79,4
website_1,keyword_id_1049,79,3
website_1,keyword_id_1050,79,3
website_1,keyword_id_1051,79,3
website_1,keyword_id_1052,79,5
website_1,keyword_id_1053,79,2
website_1,keyword_id_1054,79,2
website_1,keyword_id_1055,78,3
website_1,keyword_id_1056,78,4
website_1,keyword_id_1057,78,3
website_1,keyword_id_1058,78,3
website_1,keyword_id_1059,78,3
website_1,keyword_id_1060,78,3
website_1,keyword_id_1061,78,3
website_1,keyword_id_1062,77,4
website_1,keyword_id_1063,77,2
website_1,keyword_id_1064,77,2
website_1,keyword_id_1065,77,4
website_1,keyword_id_1066,77,2
website_1,keyword_id_1067,77,2
website_1,keyword_id_1068,77,4
website_1,keyword_id_1069,77,3
website_1,keyword_id_1070,77,4
website_1,keyword_id_1071,77,3
website_1,keyword_id_1072,76,2
website_1,keyword_id_1073,76,2
website_1,keyword_id_1074,76,4
website_1,keyword_id_1075,76,2
website_1,keyword_id_1076,76,3
website_1,keyword_id_1077,76,4
website_1,keyword_id_1078,76,4
website_1,keyword_id_1079,76,1
website_1,keyword_id_1080,76,2
website_1,keyword_id_1081,76,2
website_1,keyword_id_1082,76,3
website_1,keyword_id_1083,75,4
website_1,keyword_id_1084,75,3
website_1,keyword_id_1085,75,2
website_1,keyword_id_1086,75,4
website_1,keyword_id_1087,75,2
website_1,keyword_id_1088,75,4
website_1,keyword_id_1089,75,3
website_1,keyword_id_1090,74,4
website_1,keyword_id_1091,74,2
website_1,keyword_id_1092,73,3
website_1,keyword_id_1093,73,3
website_1,keyword_id_1094,73,2
website_1,keyword_id_1095,73,3
website_1,keyword_id_1096,73,4
website_1,keyword_id_1097,73,2
website_1,keyword_id_1098,72,2
website_1,keyword_id_1099,72,3
website_1,keyword_id_1100,72,3
website_1,keyword_id_1101,72,3
website_1,keyword_id_1102,72,4
website_1,keyword_id_1103,72,4
website_1,keyword_id_1104,72,4
website_1,keyword_id_1105,72,1
website_1,keyword_id_1106,72,3
website_1,keyword_id_1107,72,3
website_1,keyword_id_1108,72,5
website_1,keyword_id_1109,71,4
website_1,keyword_id_1110,71,3
website_1,keyword_id_1111,71,3
website_1,keyword_id_1112,71,3
website_1,keyword_id_1113,71,3
website_1,keyword_id_1114,71,2
website_1,keyword_id_1115,71,3
website_1,keyword_id_1116,71,4
website_1,keyword_id_1117,71,4
website_1,keyword_id_1118,71,2
website_1,keyword_id_1119,71,1
website_1,keyword_id_1120,70,2
website_1,keyword_id_1121,70,2
website_1,keyword_id_1122,70,4
website_1,keyword_id_1123,70,3
website_1,keyword_id_1124,70,2
website_1,keyword_id_1125,70,4
website_1,keyword_id_1126,70,2
website_1,keyword_id_1127,70,2
website_1,keyword_id_1128,70,3
website_1,keyword_id_1129,70,2
website_1,keyword_id_1130,70,2
website_1,keyword_id_1131,70,4
website_1,keyword_id_1132,70,3
website_1,keyword_id_1133,69,1
website_1,keyword_id_1134,69,3
website_1,keyword_id_1135,69,2
website_1,keyword_id_1136,69,3
website_1,keyword_id_1137,69,3
website_1,keyword_id_1138,69,2
website_1,keyword_id_1139,69,3
website_1,keyword_id_1140,69,4
website_1,keyword_id_1141,69,3
website_1,keyword_id_1142,68,3
website_1,keyword_id_1143,68,4
website_1,keyword_id_1144,68,4
website_1,keyword_id_1145,68,4
website_1,keyword_id_1146,68,3
website_1,keyword_id_1147,67,2
website_1,keyword_id_1148,67,2
website_1,keyword_id_1149,67,4
website_1,keyword_id_1150,67,3
website_1,keyword_id_1151,66,3
website_1,keyword_id_1152,66,3
website_1,keyword_id_1153,66,1
website_1,keyword_id_1154,66,4
website_1,keyword_id_1155,66,2
website_1,keyword_id_1156,66,2
website_1,keyword_id_1157,66,4
website_1,keyword_id_1158,66,4
website_1,keyword_id_1159,66,3
website_1,keyword_id_1160,66,3
website_1,keyword_id_1161,66,2
website_1,keyword_id_1162,65,2
website_1,keyword_id_1163,65,2
website_1,keyword_id_1164,65,3
website_1,keyword_id_1165,64,4
website_1,keyword_id_1166,64,3
website_1,keyword_id_1167,64,3
website_1,keyword_id_1168,64,4
website_1,keyword_id_1169,64,2
website_1,keyword_id_1170,64,3
website_1,keyword_id_1171,64,2
website_1,keyword_id_1172,64,2
website_1,keyword_id_1173,64,3
website_1,keyword_id_1174,64,4
website_1,keyword_id_1175,64,2
website_1,keyword_id_1176,63,3
website_1,keyword_id_1177,63,2
website_1,keyword_id_1178,63,4
website_1,keyword_id_1179,63,3
website_1,keyword_id_1180,63,3
website_1,keyword_id_1181,63,4
website_1,keyword_id_1182,63,4
website_1,keyword_id_1183,63,2
website_1,keyword_id_1184,62,1
website_1,keyword_id_1185,62,4
website_1,keyword_id_1186,62,3
website_1,keyword_id_1187,62,2
website_1,keyword_id_1188,62,4
website_1,keyword_id_1189,62,3
website_1,keyword_id_1190,62,3
website_1,keyword_id_1191,62,2
website_1,keyword_id_1192,62,4
website_1,keyword_id_1193,62,3
website_1,keyword_id_1194,61,3
website_1,keyword_id_1195,61,2
website_1,keyword_id_1196,61,3
website_1,keyword_id_1197,61,2
website_1,keyword_id_1198,61,3
website_1,keyword_id_1199,61,3
website_1,keyword_id_1200,61,3
website_1,keyword_id_1201,60,3
website_1,keyword_id_1202,60,4
website_1,keyword_id_1203,60,4
website_1,keyword_id_1204,60,3
website_1,keyword_id_1205,60,2
website_1,keyword_id_1206,60,3
website_1,keyword_id_1207,60,3
website_1,keyword_id_1208,60,1
website_1,keyword_id_1209,59,4
website_1,keyword_id_1210,59,4
website_1,keyword_id_1211,59,4
website_1,keyword_id_1212,59,3
website_1,keyword_id_1213,59,3
website_1,keyword_id_1214,59,4
website_1,keyword_id_1215,59,1
website_1,keyword_id_1216,59,3
website_1,keyword_id_1217,59,3
website_1,keyword_id_1218,59,3
website_1,keyword_id_1219,59,2
website_1,keyword_id_1220,58,3
website_1,keyword_id_1221,58,4
website_1,keyword_id_1222,58,4
website_1,keyword_id_1223,58,3
website_1,keyword_id_1224,58,3
website_1,keyword_id_1225,58,4
website_1,keyword_id_1226,58,3
website_1,keyword_id_1227,58,1
website_1,keyword_id_1228,58,3
website_1,keyword_id_1229,58,4
website_1,keyword_id_1230,58,2
website_1,keyword_id_1231,57,4
website_1,keyword_id_1232,57,3
website_1,keyword_id_1233,57,4
website_1,keyword_id_1234,57,3
website_1,keyword_id_1235,57,3
website_1,keyword_id_1236,57,1
website_1,keyword_id_1237,57,4
website_1,keyword_id_1238,57,2
website_1,keyword_id_1239,57,2
website_1,keyword_id_1240,56,2
website_1,keyword_id_1241,56,2
website_1,keyword_id_1242,56,2
website_1,keyword_id_1243,56,3
website_1,keyword_id_1244,56,3
website_1,keyword_id_1245,56,3
website_1,keyword_id_1246,56,3
website_1,keyword_id_1247,56,4
website_1,keyword_id_1248,56,2
website_1,keyword_id_1249,55,4
website_1,keyword_id_1250,55,1
website_1,keyword_id_1251,55,3
website_1,keyword_id_1252,55,3
website_1,keyword_id_1253,55,4
website_1,keyword_id_1254,55,3
website_1,keyword_id_1255,55,2
website_1,keyword_id_1256,55,1
website_1,keyword_id_1257,55,3
website_1,keyword_id_1258,55,2
website_1,keyword_id_1259,55,3
website_1,keyword_id_1260,54,4
website_1,keyword_id_1261,54,2
website_1,keyword_id_1262,54,2
website_1,keyword_id_1263,54,4
website_1,keyword_id_1264,54,2
website_1,keyword_id_1265,54,2
website_1,keyword_id_1266,54,3
website_1,keyword_id_1267,54,3
website_1,keyword_id_1268,54,5
website_1,keyword_id_1269,53,1
website_1,keyword_id_1270,53,2
website_1,keyword_id_1271,53,2
website_1,keyword_id_1272,53,2
website_1,keyword_id_1273,53,2
website_1,keyword_id_1274,53,4
website_1,keyword_id_1275,53,4
website_1,keyword_id_1276,53,2
website_1,keyword_id_1277,53,4
website_1,keyword_id_1278,53,3
website_1,keyword_id_1279,53,2
website_1,keyword_id_1280,53,1
website_1,keyword_id_1281,53,3
website_1,keyword_id_1282,52,2
website_1,keyword_id_1283,52,2
website_1,keyword_id_1284,52,3
website_1,keyword_id_1285,52,4
website_1,keyword_id_1286,52,4
website_1,keyword_id_1287,52,4
website_1,keyword_id_1288,52,2
website_1,keyword_id_1289,52,2
website_1,keyword_id_1290,52,3
website_1,keyword_id_1291,52,4
website_1,keyword_id_1292,52,3
website_1,keyword_id_1293,52,2
website_1,keyword_id_1294,52,4
website_1,keyword_id_1295,52,2
website_1,keyword_id_1296,52,3
website_1,keyword_id_1297,52,3
website_1,keyword_id_1298,52,2
website_1,keyword_id_1299,52,3
website_1,keyword_id_1300,52,3
website_1,keyword_id_1301,52,3
website_1,keyword_id_1302,51,2
website_1,keyword_id_1303,51,3
website_1,keyword_id_1304,51,4
website_1,keyword_id_1305,51,2
website_1,keyword_id_1306,51,3
website_1,keyword_id_1307,51,2
website_1,keyword_id_1308,51,3
website_1,keyword_id_1309,51,4
website_1,keyword_id_1310,51,3
website_1,keyword_id_1311,51,4
website_1,keyword_id_1312,51,3
website_1,keyword_id_1313,51,1
website_1,keyword_id_1314,51,4
website_1,keyword_id_1315,51,2
website_1,keyword_id_1316,51,1
website_1,keyword_id_1317,50,1
website_1,keyword_id_1318,50,4
website_1,keyword_id_1319,50,2
website_1,keyword_id_1320,50,4
website_1,keyword_id_1321,50,4
website_1,keyword_id_1322,50,3
website_1,keyword_id_1323,50,3
website_1,keyword_id_1324,50,1
website_1,keyword_id_1325,50,4
website_1,keyword_id_1326,50,3
website_1,keyword_id_1327,50,2
website_1,keyword_id_1328,50,3
website_1,keyword_id_1329,50,2
website_1,keyword_id_1330,50,3
website_1,keyword_id_1331,49,3
website_1,keyword_id_1332,49,4
website_1,keyword_id_1333,49,4
website_1,keyword_id_1334,49,3
website_1,keyword_id_1335,49,2
website_1,keyword_id_1336,49,2
website_1,keyword_id_1337,49,4
website_1,keyword_id_1338,49,6
website_1,keyword_id_1339,49,5
website_1,keyword_id_1340,49,5
website_1,keyword_id_1341,49,4
website_1,keyword_id_1342,49,2
website_1,keyword_id_1343,49,4
website_1,keyword_id_1344,49,3
website_1,keyword_id_1345,49,3
website_1,keyword_id_1346,49,3
website_1,keyword_id_1347,49,2
website_1,keyword_id_1348,49,2
website_1,keyword_id_1349,49,4
website_1,keyword_id_1350,49,2
website_1,keyword_id_1351,48,1
website_1,keyword_id_1352,48,2
website_1,keyword_id_1353,48,4
website_1,keyword_id_1354,48,4
website_1,keyword_id_1355,48,2
website_1,keyword_id_1356,48,2
website_1,keyword_id_1357,48,3
website_1,keyword_id_1358,48,3
website_1,keyword_id_1359,48,2
website_1,keyword_id_1360,48,3
website_1,keyword_id_1361,47,3
website_1,keyword_id_1362,47,3
website_1,keyword_id_1363,47,3
website_1,keyword_id_1364,47,2
website_1,keyword_id_1365,47,2
website_1,keyword_id_1366,47,4
website_1,keyword_id_1367,47,2
website_1,keyword_id_1368,47,4
website_1,keyword_id_1369,47,2
website_1,keyword_id_1370,47,2
website_1,keyword_id_1371,46,2
website_1,keyword_id_1372,46,3
website_1,keyword_id_1373,46,3
website_1,keyword_id_1374,46,3
website_1,keyword_id_1375,46,4
website_1,keyword_id_1376,46,3
website_1,keyword_id_1377,46,2
website_1,keyword_id_1378,46,4
website_1,keyword_id_1379,46,3
website_1,keyword_id_1380,46,2
website_1,keyword_id_1381,46,3
website_1,keyword_id_1382,46,4
website_1,keyword_id_1383,46,3
website_1,keyword_id_1384,46,1
website_1,keyword_id_1385,46,3
website_1,keyword_id_1386,46,3
website_1,keyword_id_1387,46,5
website_1,keyword_id_1388,45,2
website_1,keyword_id_1389,45,3
website_1,keyword_id_1390,45,2
website_1,keyword_id_1391,45,3
website_1,keyword_id_1392,45,2
website_1,keyword_id_1393,45,4
website_1,keyword_id_1394,45,3
website_1,keyword_id_1395,45,2
website_1,keyword_id_1396,45,2
website_1,keyword_id_1397,45,4
website_1,keyword_id_1398,45,4
website_1,keyword_id_1399,45,4
website_1,keyword_id_1400,45,4
website_1,keyword_id_1401,45,3
website_1,keyword_id_1402,45,3
website_1,keyword_id_1403,45,3
website_1,keyword_id_1404,45,3
website_1,keyword_id_1405,45,3
website_1,keyword_id_1406,45,3
website_1,keyword_id_1407,45,3
website_1,keyword_id_1408,45,3
website_1,keyword_id_1409,45,2
website_1,keyword_id_1410,45,2
website_1,keyword_id_1411,44,1
website_1,keyword_id_1412,44,4
website_1,keyword_id_1413,44,3
website_1,keyword_id_1414,44,3
website_1,keyword_id_1415,44,4
website_1,keyword_id_1416,44,2
website_1,keyword_id_1417,44,3
website_1,keyword_id_1418,44,3
website_1,keyword_id_1419,44,2
website_1,keyword_id_1420,44,2
website_1,keyword_id_1421,44,2
website_1,keyword_id_1422,44,3
website_1,keyword_id_1423,44,4
website_1,keyword_id_1424,43,2
website_1,keyword_id_1425,43,4
website_1,keyword_id_1426,43,4
website_1,keyword_id_1427,43,2
website_1,keyword_id_1428,43,2
website_1,keyword_id_1429,43,3
website_1,keyword_id_1430,43,2
website_1,keyword_id_1431,43,4
website_1,keyword_id_1432,43,4
website_1,keyword_id_1433,43,3
website_1,keyword_id_1434,43,2
website_1,keyword_id_1435,43,2
website_1,keyword_id_1436,43,4
website_1,keyword_id_1437,43,1
website_1,keyword_id_1438,43,2
website_1,keyword_id_1439,42,2
website_1,keyword_id_1440,42,2
website_1,keyword_id_1441,42,3
website_1,keyword_id_1442,42,2
website_1,keyword_id_1443,42,2
website_1,keyword_id_1444,42,3
website_1,keyword_id_1445,42,3
website_1,keyword_id_1446,42,2
website_1,keyword_id_1447,42,2
website_1,keyword_id_1448,42,3
website_1,keyword_id_1449,42,4
website_1,keyword_id_1450,42,3
